0.000244558571777941,0,0.464648021515123,0,0.00113241122704845,0
0.000244558571777941,0.467864260620101,0.657420392873802,1,0.00113241122704845,0
0.000244558571777941,0.661970979722479,0.78374798372021,0,0.00113241122704845,1
0.000489117143555882,0,0.0255204685144971,0,0.00113241122704845,0
0.000733675715333822,0,0.464648021515123,0,0.00145595729191944,0
0.000733675715333822,0.467864260620101,0.657420392873802,1,0.00145595729191944,0
0.000733675715333822,0.661970979722479,0.78374798372021,0,0.00145595729191944,1
0.000978234287111763,0,0.0255204685144971,0,0.00145595729191944,0
0.0012227928588897,0,0.190544353577266,0,0.0010515247108307,0
0.00146735143066764,0,0.190544353577266,0,0.00598560220011324,0
0.00171191000244559,0,0.190544353577266,0,0.00428698535954056,0
0.00195646857422353,0,0.174677611422508,0,0.00363989322979859,0
0.00244558571777941,0,0.0620874288420463,1,0.00485319097306479,0
0.00244558571777941,0.0625171907420715,0.0833014136721955,0,0.00372077974601634,1
0.00269014428955735,0,0.00316907552013787,1,0.00485319097306479,0
0.00269014428955735,0.00319101148917796,0.289985670488378,1,0.00485319097306479,1
0.00269014428955735,0.291992917286216,0.290019752038916,1,0.00436787187575831,1
0.00269014428955735,0.292027234745249,0.354261948762713,1,0.0045296449081938,1
0.00269014428955735,0.356714108419609,0.680824244495957,0,0.00412521232710507,1
0.00269014428955735,0.685536830060455,0.873596615854636,1,0.00299280110005662,1
0.00269014428955735,0.879643549162833,0.917007863681937,0,0.00299280110005662,1
0.00220102714600147,0,0.979289099550174,0,0.00914017633260535,0
0.00293470286133529,0,0.171633162467769,1,0.000970638194612958,0
0.00293470286133529,0.172821187087006,0.297960753314176,0,0.000970638194612958,1
0.00317926143311323,0,0.171633162467769,1,0.0804820836366578,0
0.00317926143311323,0.172821187087006,0.297960753314176,0,0.0804820836366578,1
0.00342382000489117,0,0.037631627271955,0,0.0069562403947262,0
0.00366837857666911,0,0.76148764442057,0,0.000970638194612958,0
0.00366837857666911,0.766758572578097,0.976724335702255,0,0.00477230445684704,0
0.00391293714844705,0,0.037631627271955,0,0.0069562403947262,0
0.00415749572022499,0,0.417015748219748,0,0.000970638194612958,0
0.00440205429200293,0,0.190544353577266,0,0.0069562403947262,0
0.00464661286378088,0,0.169675762371221,0,0.0114049987867023,0
0.00489117143555882,0,0.0833014136721955,0,0.00598560220011324,0
0.00513573000733676,0,0.0239557692689202,1,0.0168243953732913,0
0.00513573000733676,0.0241215882939562,0.060532394513786,0,0.000970638194612958,1
0.00513573000733676,0.0609513926485856,0.170044046588971,1,0.000970638194612958,1
0.00513573000733676,0.171221071534487,0.393387568779875,0,0.000970638194612958,1
0.0053802885791147,0,0.163345750208686,0,0.00202216290544366,0
0.0053802885791147,0.164476410332321,0.169675762371221,1,0.0143169133705411,0
0.0053802885791147,0.17085023809658,0.170044046588971,1,0.0112432257542668,1
0.0053802885791147,0.171221071534487,0.171778644907377,1,0.0112432257542668,1
0.0053802885791147,0.172967676538997,0.526545712769848,1,0.0110814527218313,1
0.0053802885791147,0.530190400433527,0.680823735816098,0,0.00776510555690366,1
0.0053802885791147,0.685536317859574,0.859839877754056,1,0.00776510555690366,1
0.0053802885791147,0.865791588534691,0.873595598494918,1,0.00598560220011324,1
0.0053802885791147,0.879642524761071,0.917006846322219,0,0.00598560220011324,1
0.00586940572267058,0,0.00314974568550461,0,0.00671358084607296,0
0.00611396429444852,0,0.0833014136721955,0,0.00388255277845183,0
0.00635852286622646,0,0.00316907552013787,1,0.00363989322979859,0
0.00635852286622646,0.00319101148917796,0.169675253691363,1,0.00363989322979859,1
0.00635852286622646,0.170849725895698,0.28998516180852,1,0.00323546064870986,1
0.00635852286622646,0.291992405085335,0.290019243359057,1,0.00412521232710507,1
0.00635852286622646,0.292026722544368,0.393366712905666,1,0.00388255277845183,1
0.00635852286622646,0.396089551153246,0.516527262951371,1,0.00388255277845183,1
0.00635852286622646,0.5201026040805,0.680823227136239,0,0.00315457413249211,1
0.00635852286622646,0.685535805658693,0.873595598494918,1,0.00315457413249211,1
0.00635852286622646,0.879642524761071,0.917006846322219,0,0.00315457413249211,1
0.00562484715089264,0,0.163345750208686,0,0.00380166626223409,0
0.00562484715089264,0.164476410332321,0.169675762371221,1,0.00380166626223409,0
0.00562484715089264,0.17085023809658,0.680824753175815,0,0.00380166626223409,1
0.00562484715089264,0.685537342261336,0.859733563663573,0,0.00380166626223409,1
0.00684764000978234,0,0.680825261855674,0,0.00299280110005662,0
0.00684764000978234,0.685537854462217,0.873597633214353,1,0.00266925503518563,0
0.00684764000978234,0.879644573564595,0.999925224060761,0,0.00266925503518563,1
0.0066030814380044,0,0.43312869142615,0,0.00113241122704845,0
0.00831499144044999,0,0.0292460398001295,1,0.000727978645959719,0
0.00831499144044999,0.0294484774572709,0.0723337672372529,1,0.00113241122704845,1
0.00831499144044999,0.0728344530898262,0.11367875747823,0,0.00169861684057268,1
0.00709219858156028,0,0.178782149202924,0,0.00177950335679042,0
0.00733675715333822,0,0.184907163382375,0,0.0012132977432662,0
0.00758131572511616,0,0.00443924912748687,0,0.000647092129741972,0
0.00782587429689411,0,0.186077127057546,0,0.000647092129741972,0
0.00807043286867205,0,0.143667978552022,0,0.000727978645959719,0
0.00855955001222793,0,0.0234633671656307,1,0.00194127638922592,0
0.00855955001222793,0.023625777841063,0.113679266158089,0,0.00194127638922592,1
0.00880410858400587,0,0.19125803141912,0,0.0022648224540969,0
0.00880410858400587,0.192581897079379,0.191967639822104,0,0.0034781201973631,0
0.00880410858400587,0.193296417308497,0.193399064944684,0,0.0022648224540969,0
0.00880410858400587,0.194737750587879,0.199430482030121,1,0.0034781201973631,0
0.00880410858400587,0.200810916434938,0.429415837136987,0,0.00372077974601634,1
0.00880410858400587,0.432388203194187,0.929297569069823,0,0.00372077974601634,1
0.00880410858400587,0.935730057842845,0.935982131093921,0,0.00372077974601634,1
0.00904866715578381,0,0.0604754223696037,0,0.000566205613524226,0
0.00929322572756175,0,0.242293372969668,0,0.00234570897031465,0
0.00953778429933969,0,0.718962008227388,0,0.00485319097306479,0
0.00978234287111763,0,0.00314974568550461,0,0.00541939658658902,0
0.0102714600146735,0,0.0830150269117079,0,0.0012132977432662,0
0.0100269014428956,0,0.680825261855674,0,0.00169861684057268,0
0.0100269014428956,0.685537854462217,0.873597633214353,1,0.00169861684057268,0
0.0100269014428956,0.879644573564595,0.916909688469194,0,0.00169861684057268,1
0.0105160185864515,0,0.000166338313817831,0,0.0012132977432662,0
0.0107605771582294,0,0.000166338313817831,0,0.0012132977432662,0
0.0110051357300073,0,0.00978445708344334,0,0.0129418425948394,0
0.0112496943017853,0,0.00149094066605523,1,0.00412521232710507,0
0.0112496943017853,0.0015012607824688,0.00162065403004162,1,0.00436787187575831,1
0.0112496943017853,0.00163187200714623,0.0163906824092909,1,0.00444875839197606,1
0.0112496943017853,0.0165041367904161,0.0178485588845261,1,0.00477230445684704,1
0.0112496943017853,0.0179721045156142,0.0187535003532782,1,0.00485319097306479,1
0.0112496943017853,0.0188833098830697,0.0434641505326132,0,0.00501496400550028,1
0.0112496943017853,0.0437650042845604,0.0537471138776513,0,0.00501496400550028,1
0.0112496943017853,0.0541191450957534,0.0582825034984457,0,0.00501496400550028,1
0.0114942528735632,0,0.00149094066605523,1,0.00412521232710507,0
